,key,rating,valid_from,valid_to
405,Sinaya,1520.1854001798426,2023-04-21,2023-04-21
406,Sinaya,1529.6050704632198,2023-04-21,
407,Karina,1500.0,2017-05-11,2022-10-21
408,Karina,1491.0131456624397,2022-10-21,
409,Frizzy,1500.0,2017-05-11,2023-06-07
410,Frizzy,1490.0,2023-06-07,2023-06-07
411,Frizzy,1480.28774368332,2023-06-07,
412,Fantasy,1500.0,2017-05-11,2022-05-26
413,Fantasy,1493.9001945083603,2022-05-26,2022-05-26
414,Fantasy,1483.9168471220032,2022-05-26,2022-05-26
415,Fantasy,1474.0920073948823,2022-05-26,2022-05-26
416,Fantasy,1464.6205397170315,2022-05-26,2022-10-21
417,Fantasy,1455.7446173817564,2022-10-21,
418,Stefani,1500.0,2017-05-11,2021-10-14
419,Stefani,1510.0,2021-10-14,2021-10-14
420,Stefani,1520.541523270624,2021-10-14,2021-10-14
421,Stefani,1509.765756818733,2021-10-14,2021-11-05
422,Stefani,1502.625937224319,2021-11-05,
423,Lily Rose,1500.0,2017-05-11,2023-07-05
424,Lily Rose,1491.4255288290128,2023-07-05,2023-07-05
425,Lily Rose,1481.43246195784,2023-07-05,2023-07-05
426,Lily Rose,1471.7336116007923,2023-07-05,
427,BO,1500.0,2017-05-11,2021-12-04
428,BO,1492.0744324646073,2021-12-04,2021-12-04
429,BO,1482.0940271790125,2021-12-04,2021-12-04
430,BO,1472.1175778056247,2021-12-04,
431,Viola Luba,1500.0,2017-05-11,2019-09-20
432,Viola Luba,1489.71225631668,2019-09-20,
433,Gamora,1500.0,2017-05-11,2018-12-15
434,Gamora,1490.0,2018-12-15,
435,Eru,1500.0,2017-05-11,2019-04-24
436,Eru,1490.279706602888,2019-04-24,2019-04-24
437,Eru,1500.5594061640368,2019-04-24,2019-04-24
438,Eru,1510.5433051742723,2019-04-24,2022-10-21
439,Eru,1520.2399375741209,2022-10-21,2022-10-21
440,Eru,1512.8865290584376,2022-10-21,2023-04-06
441,Eru,1501.8988746487605,2023-04-06,
442,Frost,1500.0,2017-05-11,2019-09-20
443,Frost,1490.0,2019-09-20,2019-09-20
444,Frost,1500.28774368332,2019-09-20,
445,Urara,1500.0,2017-05-11,2023-06-25
446,Urara,1510.0,2023-06-25,2023-06-25
447,Urara,1500.0082819270542,2023-06-25,
448,Tina the Turner,1500.0,2017-05-11,2023-07-08
449,Tina the Turner,1490.2072355922828,2023-07-08,2023-07-08
450,Tina the Turner,1499.9204009382897,2023-07-08,2023-07-08
451,Tina the Turner,1489.980692469231,2023-07-08,2023-10-14
452,Tina the Turner,1481.6927724023647,2023-10-14,2023-10-14
453,Tina the Turner,1490.294228490674,2023-10-14,
454,Camine,1500.0,2017-05-11,2019-03-16
455,Camine,1510.0,2019-03-16,2019-03-16
456,Camine,1519.71225631668,2019-03-16,2022-05-26
457,Camine,1529.14549997581,2022-05-26,2022-05-26
458,Camine,1518.0453824997057,2022-05-26,2022-05-26
459,Camine,1507.467356468135,2022-05-26,2022-07-10
460,Camine,1502.5643269903662,2022-07-10,2022-07-10
461,Camine,1512.9591347696883,2022-07-10,2022-07-10
462,Camine,1521.9521325677872,2022-07-10,2022-07-10
463,Camine,1513.7534806381127,2022-07-10,2022-10-21
464,Camine,1523.3578302878552,2022-10-21,2022-10-21
465,Camine,1532.0249476683475,2022-10-21,2022-10-21
466,Camine,1520.570596867805,2022-10-21,2022-10-21
467,Camine,1513.0045815275876,2022-10-21,2022-10-21
468,Camine,1522.6304542865432,2022-10-21,2022-11-05
469,Camine,1512.02075962838,2022-11-05,2022-11-11
470,Camine,1501.186095307679,2022-11-11,2022-11-11
471,Camine,1494.2428134779484,2022-11-11,2023-02-24
472,Camine,1483.6953162354328,2023-02-24,2023-04-06
473,Camine,1475.9054406568869,2023-04-06,2023-04-06
474,Camine,1486.643503128735,2023-04-06,2023-06-23
475,Camine,1497.0277447432443,2023-06-23,2023-06-23
476,Camine,1487.11329103943,2023-06-23,
477,Sayora,1500.0,2017-05-11,2021-10-14
478,Sayora,1491.3578584600161,2021-10-14,2022-10-21
479,Sayora,1483.325398354443,2022-10-21,2022-11-11
480,Sayora,1475.6444548172603,2022-11-11,2022-11-11
481,Sayora,1486.3443177265058,2022-11-11,
482,Emilia,1500.0,2017-05-11,2021-06-26
483,Emilia,1488.3854703932568,2021-06-26,2021-06-26
484,Emilia,1499.569607664054,2021-06-26,
485,Lady Banan,1500.0,2017-05-11,2019-04-24
486,Lady Banan,1489.7203004388512,2019-04-24,2019-04-24
487,Lady Banan,1500.0160876691648,2019-04-24,2019-04-24
488,Lady Banan,1492.4636541945993,2019-04-24,2023-04-06
489,Lady Banan,1482.1055787219293,2023-04-06,
490,Melina,1500.0,2017-05-11,2023-07-08
491,Melina,1490.0,2023-07-08,2023-07-08
492,Melina,1481.3640649449417,2023-07-08,2023-07-08
493,Melina,1492.4635896514565,2023-07-08,2023-07-08
494,Melina,1502.6953576597973,2023-07-08,2023-07-08
495,Melina,1511.1866357230115,2023-07-08,2023-07-08
496,Melina,1520.8647696826006,2023-07-08,2023-10-14
497,Melina,1532.3546982733126,2023-10-14,2023-10-14
498,Melina,1540.593667031837,2023-10-14,2023-10-14
499,Melina,1550.0560820148235,2023-10-14,2023-10-14
500,Melina,1558.3440020816897,2023-10-14,
501,Ivy,1500.0,2017-05-11,2017-05-11
502,Ivy,1490.3042658762338,2017-05-11,2017-05-11
503,Ivy,1500.5832591162782,2017-05-11,2017-05-11
504,Ivy,1490.5664715852174,2017-05-11,2017-12-02
505,Ivy,1480.8379236552396,2017-12-02,2017-12-02
506,Ivy,1471.3888940055067,2017-12-02,2017-12-02
507,Ivy,1462.2105313819914,2017-12-02,2018-05-20
508,Ivy,1454.3804463473227,2018-05-20,2018-05-20
509,Ivy,1445.7137949282774,2018-05-20,2018-10-11
510,Ivy,1456.4525520385102,2018-10-11,2018-10-11
511,Ivy,1468.179181222804,2018-10-11,2018-10-11
512,Ivy,1460.8406525278388,2018-10-11,2018-10-11
513,Ivy,1454.023830260503,2018-10-11,
514,Rocks,1500.0,2017-05-11,2023-03-05
515,Rocks,1489.430618069171,2023-03-05,
516,Madmax,1500.0,2017-05-11,2019-03-16
517,Madmax,1490.0,2019-03-16,2019-06-23
518,Madmax,1480.28774368332,2019-06-23,2019-06-23
519,Madmax,1471.8023840291517,2019-06-23,2019-06-23
520,Madmax,1482.3257703357926,2019-06-23,2019-09-14
521,Madmax,1491.987434519861,2019-09-14,2019-09-14
522,Madmax,1481.9333260459105,2019-09-14,2019-09-14
523,Madmax,1472.1813409609993,2019-09-14,2020-11-28
524,Madmax,1482.6753709965994,2020-11-28,2020-11-28
525,Madmax,1473.8805993600422,2020-11-28,2020-11-28
526,Madmax,1486.9376062510958,2020-11-28,2021-06-26
527,Madmax,1497.3069595926247,2021-06-26,2021-06-26
528,Madmax,1505.8895937033546,2021-06-26,2021-06-26
529,Madmax,1515.7200938054011,2021-06-26,2021-06-26
530,Madmax,1504.4167991804338,2021-06-26,2021-11-05
531,Madmax,1494.5008925083923,2021-11-05,2021-12-04
532,Madmax,1504.659156329416,2021-12-04,2021-12-04
533,Madmax,1497.6138361161659,2021-12-04,2021-12-04
534,Madmax,1507.1071722694214,2021-12-04,2021-12-04
535,Madmax,1516.2884879166804,2021-12-04,2022-07-10
536,Madmax,1505.8936801373584,2022-07-10,2022-07-10
537,Madmax,1514.8317925979559,2022-07-10,2022-07-10
538,Madmax,1507.2829261169616,2022-07-10,2022-10-21
539,Madmax,1497.3508245891155,2022-10-21,2022-11-05
540,Madmax,1507.4085967658846,2022-11-05,2022-11-05
541,Madmax,1498.4275331704246,2022-11-05,2022-11-05
542,Madmax,1507.2139053081733,2022-11-05,2022-11-05
543,Madmax,1517.8362693094082,2022-11-05,2023-02-24
544,Madmax,1509.150257001619,2023-02-24,2023-02-24
545,Madmax,1501.9438810175727,2023-02-24,2023-02-24
546,Madmax,1511.857856918696,2023-02-24,2023-04-06
547,Madmax,1521.5174877492157,2023-04-06,2023-04-06
548,Madmax,1510.588507211422,2023-04-06,2023-06-23
549,Madmax,1520.5608865238348,2023-06-23,2023-06-23
550,Madmax,1530.3772492421926,2023-06-23,2023-06-23
551,Madmax,1519.7889627047052,2023-06-23,
552,Emina,1500.0,2017-05-11,2023-06-16
553,Emina,1510.0,2023-06-16,2023-06-16
554,Emina,1499.71225631668,2023-06-16,
555,Pep-C,1500.0,2017-05-11,2022-10-21
556,Pep-C,1490.510003884203,2022-10-21,2023-04-06
557,Pep-C,1480.0987789463265,2023-04-06,
558,Romanesque,1500.0,2017-05-11,2023-07-05
559,Romanesque,1489.9291355247829,2023-07-05,2023-07-05
560,Romanesque,1480.5125865301454,2023-07-05,2023-07-05
561,Romanesque,1471.1496908741813,2023-07-05,
562,Kate,1500.0,2017-05-11,2019-09-14
563,Kate,1509.2126827363902,2019-09-14,2019-09-14
564,Kate,1519.5233668732108,2019-09-14,2019-09-14
565,Kate,1509.0599190926916,2019-09-14,2019-09-14
566,Kate,1519.198454688627,2019-09-14,2019-09-14
567,Kate,1528.646440470003,2019-09-14,2019-09-14
568,Kate,1519.533899595165,2019-09-14,2020-05-09
569,Kate,1509.0223964721802,2020-05-09,
570,Mono,1500.0,2017-05-11,2019-04-20
571,Mono,1490.0,2019-04-20,2019-04-20
572,Mono,1500.28774368332,2019-04-20,
573,Killa Kim,1500.0,2017-05-11,2021-10-14
574,Killa Kim,1509.9684154992078,2021-10-14,2021-10-14
575,Killa Kim,1499.713453879959,2021-10-14,
576,Clea,1500.0,2017-05-11,2023-07-05
577,Clea,1510.0,2023-07-05,2023-07-05
578,Clea,1519.6470286382616,2023-07-05,2023-07-05
579,Clea,1511.012550224635,2023-07-05,
580,Teenie,1500.0,2017-05-11,2021-12-04
581,Teenie,1489.9767764555672,2021-12-04,2021-12-04
582,Teenie,1499.691945658298,2021-12-04,2021-12-04
583,Teenie,1490.042173700478,2021-12-04,
584,Moe,1500.0,2017-05-11,2017-12-02
585,Moe,1509.7285479299778,2017-12-02,2017-12-02
586,Moe,1499.7205027488972,2017-12-02,2017-12-02
587,Moe,1509.9926546172603,2017-12-02,
588,Meow,1500.0,2017-05-11,2023-07-08
589,Meow,1509.71225631668,2023-07-08,2023-07-08
590,Meow,1519.7205382437342,2023-07-08,2023-07-08
591,Meow,1508.6210135372194,2023-07-08,2023-07-08
592,Meow,1499.2935683427422,2023-07-08,2023-10-14
593,Meow,1489.3139010522627,2023-10-14,
594,Maylo,1500.0,2017-05-11,2023-02-19
595,Maylo,1489.4835276918636,2023-02-19,
596,Altysha,1500.0,2017-05-11,2017-12-02
597,Altysha,1490.0,2017-12-02,2017-12-02
598,Altysha,1480.28774368332,2017-12-02,2017-12-02
599,Altysha,1490.85450002419,2017-12-02,
600,Bo,1500.0,2017-05-11,2022-11-05
601,Bo,1490.6911055651462,2022-11-05,2022-11-05
602,Bo,1480.5491357186127,2022-11-05,2022-11-05
603,Bo,1490.4405350313007,2022-11-05,2022-11-05
604,Bo,1480.4695968156805,2022-11-05,
605,Alicia,1500.0,2017-05-11,2023-07-08
606,Alicia,1510.0,2023-07-08,2023-07-08
607,Alicia,1500.1039732399026,2023-07-08,2023-07-08
608,Alicia,1508.9175199101421,2023-07-08,2023-10-14
609,Alicia,1500.506824955928,2023-10-14,2023-10-14
610,Alicia,1510.2230169580466,2023-10-14,
611,Houston,1500.0,2017-05-11,2023-02-19
612,Houston,1510.0,2023-02-19,2023-02-19
613,Houston,1498.2137558528473,2023-02-19,
614,Tatiana,1500.0,2017-05-11,2023-04-21
615,Tatiana,1489.43324365913,2023-04-21,
616,Loopi,1500.0,2017-05-11,2019-09-20
617,Loopi,1510.0,2019-09-20,2019-09-20
618,Loopi,1519.71225631668,2019-09-20,2022-07-08
619,Loopi,1509.14549997581,2022-07-08,2022-07-08
620,Loopi,1518.2345515227116,2022-07-08,2023-07-08
621,Loopi,1508.2516087233034,2023-07-08,2023-07-08
622,Loopi,1518.0141529779048,2023-07-08,2023-07-08
623,Loopi,1507.2011329330394,2023-07-08,2023-07-08
624,Loopi,1516.9938973407566,2023-07-08,2023-10-14
625,Loopi,1526.5051633472895,2023-10-14,2023-10-14
626,Loopi,1517.139158453546,2023-10-14,
627,AGT,1500.0,2017-05-11,2022-11-05
628,AGT,1490.7819909425998,2022-11-05,
629,ERU,1500.0,2017-05-11,2022-05-26
630,ERU,1508.7508437903577,2022-05-26,2022-05-26
631,ERU,1497.7429801559958,2022-05-26,2022-05-26
632,ERU,1488.0956192625408,2022-05-26,2022-05-26
633,ERU,1478.438120862029,2022-05-26,
634,Lola,1500.0,2017-05-11,2022-11-05
635,Lola,1490.1696926184059,2022-11-05,
636,Maess'one,1500.0,2017-05-11,2022-05-26
637,Maess'one,1490.0,2022-05-26,2022-05-26
638,Maess'one,1479.7958803686822,2022-05-26,2022-05-26
639,Maess'one,1490.0577727917134,2022-05-26,2022-05-26
640,Maess'one,1481.2030513595796,2022-05-26,
641,cocoa,1500.0,2017-05-11,2023-06-25
642,cocoa,1490.56675634087,2023-06-25,
643,Itsa,1500.0,2017-05-11,2021-12-04
644,Itsa,1490.0,2021-12-04,2021-12-04
645,Itsa,1480.0780634985963,2021-12-04,2021-12-04
646,Itsa,1470.3628942958655,2021-12-04,
647,Dilly,1500.0,2017-05-11,2023-06-07
648,Dilly,1510.0,2023-06-07,2023-06-07
649,Dilly,1499.71225631668,2023-06-07,
650,Lady Bug,1500.0,2017-05-11,2023-06-07
651,Lady Bug,1490.0,2023-06-07,2023-06-07
652,Lady Bug,1500.28774368332,2023-06-07,
653,Uli,1500.0,2017-05-11,2017-12-02
654,Uli,1509.1783626235153,2017-12-02,2017-12-02
655,Uli,1498.9062107551522,2017-12-02,2017-12-02
656,Uli,1489.2019702412956,2017-12-02,
657,SashaFox,1500.0,2017-05-11,2022-05-26
658,SashaFox,1510.0,2022-05-26,2022-05-26
659,SashaFox,1519.647360893455,2022-05-26,2022-05-26
660,SashaFox,1508.7881886463686,2022-05-26,2022-05-26
661,SashaFox,1499.1346133708555,2022-05-26,2022-05-26
662,SashaFox,1488.72479326916,2022-05-26,2022-05-26
663,SashaFox,1499.006011046736,2022-05-26,2022-10-21
664,SashaFox,1509.1013041449228,2022-10-21,2022-10-21
665,SashaFox,1500.5505239509873,2022-10-21,2022-11-11
666,SashaFox,1510.5346786112125,2022-11-11,2022-11-11
667,SashaFox,1498.6047409172293,2022-11-11,2023-02-24
668,SashaFox,1490.413211694442,2023-02-24,2023-04-06
669,SashaFox,1482.045732309143,2023-04-06,
670,Eri,1500.0,2017-05-11,2019-08-17
671,Eri,1489.4419254203096,2019-08-17,
672,Steelish,1500.0,2017-05-11,2023-07-08
673,Steelish,1510.015593000405,2023-07-08,2023-07-08
674,Steelish,1501.3292318199697,2023-07-08,2023-07-08
675,Steelish,1510.7401917489433,2023-07-08,2023-07-08
676,Steelish,1500.1858560486132,2023-07-08,2023-10-14
677,Steelish,1492.208453640834,2023-10-14,
678,Con,1500.0,2017-05-11,2019-04-20
679,Con,1493.9392087949677,2019-04-20,
680,Jazzy Jes,1500.0,2017-05-11,2022-10-21
681,Jazzy Jes,1490.3956503502575,2022-10-21,2022-10-21
682,Jazzy Jes,1500.6720153617996,2022-10-21,2023-06-24
683,Jazzy Jes,1510.6526732289913,2023-06-24,2023-06-24
684,Jazzy Jes,1520.3461606903616,2023-06-24,
685,Carito,1500.0,2017-05-11,2020-05-09
686,Carito,1490.9410610868097,2020-05-09,2021-11-05
687,Carito,1483.307478532651,2021-11-05,
688,Isis,1500.0,2017-05-11,2021-10-14
689,Isis,1491.1057604403245,2021-10-14,2021-10-14
690,Isis,1502.3169326047553,2021-10-14,2022-10-21
691,Isis,1492.2216395065684,2022-10-21,2022-11-12
692,Isis,1483.6579939825397,2022-11-12,
693,Paulina,1500.0,2017-05-11,2019-06-23
694,Paulina,1490.56675634087,2019-06-23,2019-06-23
695,Paulina,1480.550443796566,2019-06-23,2019-06-23
696,Paulina,1470.566291664964,2019-06-23,2019-09-14
697,Paulina,1460.9046274808957,2019-09-14,2019-09-14
698,Paulina,1452.0297500495126,2019-09-14,2019-09-14
699,Paulina,1443.4103218085904,2019-09-14,2021-06-26
700,Paulina,1455.0248514153336,2021-06-26,2021-06-26
701,Paulina,1447.7288313379577,2021-06-26,2021-06-26
702,Paulina,1439.1461972272277,2021-06-26,2021-06-26
703,Paulina,1450.8800165931063,2021-06-26,2021-11-05
704,Paulina,1462.284458512066,2021-11-05,2021-11-05
705,Paulina,1453.853551856328,2021-11-05,2021-12-04
706,Paulina,1465.173997770585,2021-12-04,2021-12-04
707,Paulina,1475.8599670019646,2021-12-04,2021-12-04
708,Paulina,1466.6290693740289,2021-12-04,2021-12-04
709,Paulina,1477.8533082592378,2021-12-04,2022-07-10
710,Paulina,1468.8603104611389,2022-07-10,2022-07-10
711,Paulina,1459.9221980005414,2022-07-10,2022-07-10
712,Paulina,1453.9752190842798,2022-07-10,2022-10-21
713,Paulina,1466.3034701936344,2022-10-21,2022-10-21
714,Paulina,1457.8762096183061,2022-10-21,2022-11-05
715,Paulina,1449.5964203568521,2022-11-05,2022-11-11
716,Paulina,1442.6301635157165,2022-11-11,2022-11-11
717,Paulina,1454.5601012096997,2022-11-11,2022-11-11
718,Paulina,1465.864430654268,2022-11-11,2022-11-11
719,Paulina,1478.3865660165377,2022-11-11,2022-11-12
720,Paulina,1470.9198359959612,2022-11-12,2023-02-19
721,Paulina,1482.0399336347632,2023-02-19,2023-02-19
722,Paulina,1492.5564059428996,2023-02-19,2023-02-19
723,Paulina,1501.595072226154,2023-02-19,2023-04-06
724,Paulina,1490.8570097543059,2023-04-06,
725,Blanca,1500.0,2017-05-11,2022-05-26
726,Blanca,1489.1827274511127,2022-05-26,2023-04-21
727,Blanca,1479.772928059188,2023-04-21,
728,Raw Law,1500.0,2017-05-11,2022-10-21
729,Raw Law,1491.2555438737215,2022-10-21,2022-10-21
730,Raw Law,1500.2971040756809,2022-10-21,2022-10-21
731,Raw Law,1512.6924194887883,2022-10-21,2022-10-21
732,Raw Law,1522.6200797819351,2022-10-21,2022-10-21
733,Raw Law,1511.6680501825347,2022-10-21,
734,671,1500.0,2017-05-11,2021-12-04
735,671,1489.8417361789764,2021-12-04,2021-12-04
736,671,1499.8462913775993,2021-12-04,2021-12-04
737,671,1509.5131123655158,2021-12-04,2022-07-10
738,671,1520.5278231061677,2022-07-10,2022-07-10
739,671,1513.1093365671225,2022-07-10,2022-07-10
740,671,1506.0848504304574,2022-07-10,2022-07-10
741,671,1516.8732148793097,2022-07-10,2022-07-10
742,671,1508.7721852754948,2022-07-10,2022-07-10
743,671,1518.332563356291,2022-07-10,2022-10-21
744,671,1513.6438442247293,2022-10-21,2022-10-21
745,671,1523.7848525916725,2022-10-21,2022-10-21
746,671,1535.354630677264,2022-10-21,2022-10-21
747,671,1543.8534728313944,2022-10-21,2022-10-21
748,671,1552.5979289576728,2022-10-21,2022-10-21
749,671,1560.62038112412,2022-10-21,2022-10-21
750,671,1568.6528412296932,2022-10-21,2022-10-21
751,671,1578.7991088311028,2022-10-21,2022-11-12
752,671,1588.962575612912,2022-11-12,2022-11-12
753,671,1578.426770524122,2022-11-12,2022-11-12
754,671,1587.6591870171646,2022-11-12,2023-02-24
755,671,1601.911525087115,2023-02-24,2023-02-24
756,671,1610.8161764018034,2023-02-24,2023-02-24
757,671,1622.7830292066603,2023-02-24,2023-02-24
758,671,1629.078278070387,2023-02-24,2023-02-24
759,671,1635.8583221372187,2023-02-24,2023-02-24
760,671,1643.6683327702538,2023-02-24,2023-02-24
761,671,1649.696817418743,2023-02-24,
762,Connie,1500.0,2017-05-11,2017-06-10
763,Connie,1510.0,2017-06-10,2017-06-10
764,Connie,1519.71225631668,2017-06-10,2017-06-10
765,Connie,1529.14549997581,2017-06-10,2017-12-17
766,Connie,1538.5874473104327,2017-12-17,2017-12-17
767,Connie,1547.2063772952492,2017-12-17,2017-12-17
768,Connie,1555.04261779136,2017-12-17,2018-05-20
769,Connie,1545.3231934304401,2018-05-20,2018-05-20
770,Connie,1534.834486852321,2018-05-20,2018-05-20
771,Connie,1544.1288570101233,2018-05-20,
772,Maia,1500.0,2017-05-11,2022-11-11
773,Maia,1490.0158453397748,2022-11-11,
774,Shayne,1500.0,2017-05-11,2023-06-24
775,Shayne,1490.3065125386297,2023-06-24,2023-06-24
776,Shayne,1480.2894244964853,2023-06-24,
777,Piuma,1500.0,2017-05-11,2023-06-07
778,Piuma,1490.0,2023-06-07,2023-06-07
779,Piuma,1500.28774368332,2023-06-07,
780,Miria,1500.0,2017-05-11,2023-06-25
781,Miria,1490.0,2023-06-25,
782,Lua,1500.0,2017-05-11,2023-04-06
783,Lua,1492.16807790829,2023-04-06,
784,Ziyan,1500.0,2017-05-11,2023-02-24
785,Ziyan,1493.2565321315624,2023-02-24,
786,Mariabliss,1500.0,2017-05-11,2019-03-16
787,Mariabliss,1490.28774368332,2019-03-16,2019-03-16
788,Mariabliss,1500.56721209952,2019-03-16,
789,Vale,1500.0,2017-05-11,2018-05-20
790,Vale,1491.6858770304113,2018-05-20,2018-05-20
791,Vale,1502.4753171223651,2018-05-20,2018-05-20
792,Vale,1493.8727265726188,2018-05-20,2018-10-11
793,Vale,1484.5160264824071,2018-10-11,2018-10-11
794,Vale,1477.2928179573353,2018-10-11,
795,Anastasia,1500.0,2017-05-11,2017-05-11
796,Anastasia,1490.0,2017-05-11,2017-05-11
797,Anastasia,1480.28774368332,2017-05-11,2017-05-11
798,Anastasia,1470.85450002419,2017-05-11,2018-05-20
799,Anastasia,1462.235344071449,2018-05-20,2018-05-20
800,Anastasia,1453.838549596352,2018-05-20,2018-05-20
801,Anastasia,1446.4906018202414,2018-05-20,2018-10-11
802,Anastasia,1438.5431974838045,2018-10-11,2018-10-11
803,Anastasia,1431.901923785633,2018-10-11,
804,Yell,1500.0,2017-05-11,2017-12-02
805,Yell,1510.56675634087,2017-12-02,2017-12-02
806,Yell,1519.6894737897262,2017-12-02,2017-12-02
807,Yell,1509.9852354813659,2017-12-02,2017-12-02
808,Yell,1519.7059535035205,2017-12-02,2017-12-02
809,Yell,1530.2573135614066,2017-12-02,2018-05-20
810,Yell,1540.175787386234,2018-05-20,2018-05-20
811,Yell,1531.66095187559,2018-05-20,2018-05-20
812,Yell,1542.319801540064,2018-05-20,2018-05-20
813,Yell,1551.346076272667,2018-05-20,2018-05-20
